21-21714-5.wav	เพราะเขาคือผู้ก่อเหตุใช้ปืนขนาด9มิลลิเมตรหญิงคู่อริคือนายประเสริฐมีแป้นเสียชีวิตหน้าบ้านพัก
21-21714-9.wav	กระทั่งคืนเกิดเหตุนายเชิดศักดิ์และแฟนสาวกลับจากดื่มสังสรรค์กับเพื่อนบ้าน
7-7297-28.wav	การคัดเลือกบุคลากรมาช่วยราชการในจังหวัดชายแดนภาคใต้มี2ลักษณะ
21-21716-123.wav	ซึ่งนำโดยนายอำเภอเขาชะเมาตำรวจทหารกว่า100นายนั้นเดินทางเข้าไปยังจุดนี้เรียบร้อยแล้วค่ะ
21-21716-35.wav	ซึ่งคาดการณ์ว่าน่าจะเป็นร่องรอยของทหารอากาศทั้ง3นาย
21-21716-5.wav	จากอำเภอแก่งหางแมวจังหวัดจันทบุรี
7-7299-11.wav	ตำรวจภูธรปราจีนบุรีและสำนักงานอุตสาหกรรมจังหวัด
7-7299-6.wav	และจะกระทบกับผู้คนในพื้นที่แล้วก็จังหวัดใกล้เคียงด้วย
21-21718-14.wav	คืออยู่ที่ตำบลหาดใหญ่ที่อำเภอหาดใหญ่จังหวัดสงขลา
21-21719-15.wav	เอาให้อายกันทั้งจังหวัดไม่ต้องมีที่ยืนบนสังคม
7-7300-7.wav	ซึ่งถือมีดปลายหอกจังหวะเดียวกับที่คนร้ายพุ่งเข้าใส่พร้อมจ้วงแทงไปที่ลำตัวของนายดาบ
21-21719-1.wav	ที่จังหวัดระยองมีเจ้าหนี้นะ
21-21719-59.wav	จากการสอบถามชาวบ้านในซอยทราบว่าผู้ที่นำป้ายมาติดไว้ก็คือนางสาวเอเป็นนามสมมุติแล้วกันนะฮะ
21-21719-64.wav	ก็ตามไปหานางสาวเอนางสาวเอนะครับเปิดเผยกับทีมข่าวเหมือนกัน
7-7302-1.wav	โรงเรียนแห่งหนึ่งที่จังหวัดเพชรบุรีกันหน่อยนะคะ
21-21720-0.wav	นี้ก็เกี่ยวกับเด็กครับในพื้นที่จังหวัดตรัง
21-21721-13.wav	ถ้าดูไทม์ไลน์เนี่ยตามที่ญาติเขาบอกเนี่ยน้องผู้หญิงที่อยู่ที่จังหวัดเลยเนี่ยนะฮะ
21-21721-163.wav	แต่ถ้าเราดูจากเรื่องชีวิตของน้องที่เสียชีวิตที่จังหวัดเลยเนี่ยนะ
21-21721-17.wav	ข้อมูลการไปสักลายของหญิงสาวชาวจังหวัดเลยอายุ22ปีเป็น1ใน4ที่เสียชีวิตนะ
21-21721-181.wav	21สิงหาคมได้โพสต์ภาพถ่ายของลูกสาวตอนที่อยู่ที่โรงพยาบาลที่จังหวัดเลย
7-7310-21.wav	ทีนี้มาดูเรื่องของคดีความศาลจังหวัดชัยนาทให้ประกันตัวพ่อเลี้ยงที่ก่อเหตุค่ะ
21-21721-18.wav	พ่อของผู้เสียชีวิตที่อยู่ที่จังหวัดเลยเหมือนกันอ่าบอกกับไทยรัฐทีวีว่าลูกสาวเนี่ย
21-21721-1.wav	เพราะว่ามีน้องผู้หญิงคนหนึ่งอายุ22ปีเป็นชาวจังหวัดเลย
7-7310-27.wav	ในตำแหน่งประธานชมรมวิทยุจังหวัดชัยนาทแทนตัวผู้ต้องหานะคะ
21-21721-26.wav	กระทั่งลูกสาวโทรศัพท์มาบอกว่าปวดท้องมากแล้วก็เดินทางไปหาหมอที่โรงพยาบาลแห่งหนึ่งในอำเภอลำลูกกาจังหวัดปทุมธานี
7-7311-25.wav	อำเภอคลองหลวงจังหวัดปทุมธานีนะคะ
7-7311-5.wav	ให้แม่มารับหน่อยอยากจะไปอยู่กับแม่แท้ที่จังหวัดระยอง
7-7312-18.wav	อำเภอศรีสำโรงจังหวัดสุโขทัย
7-7313-40.wav	แล้วหลายคนก็พุ่งเป้าไปที่อดีตนายกอบต.นั่นเอง
7-7313-9.wav	ทั้งญาติของผู้เสียชีวิตแล้วก็ญาติของนายกอบต.บางสมบูรณ์เองเนี่ยก็เข้าไปพบค่ะ
7-7314-13.wav	ปลัดอำเภอรวมถึงตำรวจของสภ.พลับพลาชัยที่จังหวัดบุรีรัมย์เนี่ย
7-7314-71.wav	ก็เดินทางมาติดตามความคืบหน้าคดี
7-7316-20.wav	สถานที่ท่องเที่ยวในประเทศไทยที่ชื่นชมประเทศไทย
7-7316-55.wav	ได้แจ้งให้ทางรัฐมนตรีท่องเที่ยวได้ทราบแล้วถึงเรื่องนี้นะครับ
7-7317-51.wav	ซึ่งการขายผ่านออนไลน์นั้นจะแพร่กระจายไปทุกจังหวัด
7-7317-52.wav	เพราะทุกจังหวัดสามารถดูได้แปลว่าอะไรคะตรงนี้
7-7317-53.wav	ดังนั้นต้องมีการขออนุญาตในการขายกล่องสุ่มทั้ง77จังหวัด
7-7320-1.wav	ทีมนักประดาน้ำทีมกู้ภัยที่เขามาจากต่างประเทศเนี่ยก็ทยอยเดินทางกลับ
7-7320-22.wav	เพราะว่าพอเสร็จสิ้นภารกิจเขาก็แยกย้ายเดินทางกลับประเทศกัน
7-7320-55.wav	แต่ละคนที่เดินทางมาที่ถ้ำหลวงนี่ก็เป็นนักประดาน้ำหรือว่านักดำน้ำที่ต้องเป็นนักดำน้ำในถ้ำนะ
7-7321-136.wav	นอกจากนี้เจ้าหน้าที่กรมคุ้มครองสิทธิและเสรีภาพกระทรวงยุติธรรมได้เดินทางมาสอบถามผลคดีกับพนักงานสอบสวน
7-7322-13.wav	ทำนายลูกชายว่าจะตายตอน43ไม่คิดว่าจะเกิดขึ้นจริงๆ
7-7328-0.wav	ที่จังหวัดบุรีรัมย์เกิดเหตุอุกอาจผู้ชายอายุสักประมาณ29ปีค่ะ
7-7328-9.wav	จังหวัดบุรีรัมย์เหตุการณ์เนี่ยเกิดขึ้นบ่ายเมื่อวานนี้
7-7329-15.wav	สุนัขตัวดังกล่าวก็หันมามองกู้ภัย2นาย
7-7335-10.wav	ซึ่งจากการสอบสวนประวัติการเดินทางช่วงที่ผ่านมาของชายวัย29คนนี้ก็พบว่าตั้งแต่ช่วงเย็นของวันศุกร์ที่1พฤษภาคมและร่วงเลยไปจนถึงวันถัดไป
7-7335-16.wav	ทำให้สำนักงานตำรวจแห่งชาติเกาหลีใต้เคลื่อนกำลังพลกว่า8500นายทั่วประเทศ
21-21721-29.wav	ลูกสาวโทรศัพท์มาบอกอีกครั้งว่ากำลังนั่งรถจะเดินทางไปหาป้าที่เชียงใหม่นะ
21-21721-33.wav	เข้าไปทั้งหมดในคืนนั้นเนี่ยที่จะเดินทางไปหาป้าที่เชียงใหม่เนี่ย9ครั้ง
7-7335-26.wav	กรุงโซลกำลังดำเนินการติดตามบุคคลที่เคยเดินทางไปยังพื้นที่ดังกล่าวราว1100ราย
21-21721-35.wav	ก็เลยพาไปที่โรงพยาบาลแห่งหนึ่งที่จังหวัดเชียงใหม่
7-7337-466.wav	เริ่มแรกเลยอยู่ที่อำเภอสองพี่น้องจังหวัดสุพรรณบุรีค่ะ
21-21721-36.wav	ก่อนที่ผู้เป็นพ่อจะขับรถไปหาลูกสาวที่จังหวัดเชียงใหม่
7-7337-557.wav	กุ้งกล้ามกรามทอดเกลือเมนูพื้นบ้านของจังหวัดสุพรรณบุรี
21-21721-41.wav	พ่อบอกว่าพ่อได้ย้ายลูกสาวกลับมาที่โรงพยาบาลจังหวัดเลยที่บ้าน
21-21723-18.wav	ตำบลผาจุกอำเภอเมืองจังหวัดอุตรดิตถ์
7-7338-25.wav	ปรากฏว่านางก็ยังไม่หมดสัญญาเดิมอันนี้คือรู้มานานแล้วล่ะ
21-21725-17.wav	เจ้าหน้าที่ด่านกักกันสัตว์จังหวัดสงขลาเนี่ย
7-7340-11.wav	คนขับรถบรรทุกสินค้าทราบว่าก่อนเกิดเหตุขับรถมาจากจังหวัดบุรีรัมย์
21-21725-27.wav	ทีมข่าวก็เลยสอบถามไปที่ด่านกักกันสัตว์จังหวัดสงขลา
7-7340-34.wav	ล่าสุดเกิดขึ้นที่จังหวัดอุดรธานี
7-7340-3.wav	ที่จังหวัดนครราชสีมาเกิดอุบัติเหตุ
21-21727-26.wav	อีกต่อไปยกเว้นครับนักการเมืองจังหวัดสุพรรณบุรี
21-21728-7.wav	ชื่อเขานะเขาบอกว่าเป็นการสร้างสรรค์การรับรู้เกี่ยวกับอุทยาประวัติศาสตร์ศรีเทพที่ชาวจังหวัดเพชรชบูรณ์เขาภาคภูมิใจ
7-7343-12.wav	อำเภอบางปะกงจังหวัดฉะเชิงเทรา
7-7344-21.wav	เป็นคนในจังหวัดนครศรีธรรมราชนี่แหละบอกว่า
7-7345-19.wav	แล้วก็มีตำรวจนอกเครื่องแบบ4นายบอกให้หยุดรถ
7-7346-1.wav	ฝากไปถึงผู้อำนวยการโรงเรียนแห่งหนึ่งในจังหวัดชลบุรี
7-7346-24.wav	ไปที่โรงเรียนในอำเภอศรีราชาจังหวัดชลบุรี
7-7348-43.wav	บางครั้งก็กีดขวางกับผู้โดยสารที่เขาจะเดินทาง
21-21729-15.wav	ไปส่องจอมปลวกกันต่อที่ใต้อุโบสถของวัดอีแงวอำเภอขลุงจังหวัดจันทบุรี
7-7348-45.wav	ทางการรถไฟก็ได้รับการร้องเรียนจากกลุ่มผู้โดยสารที่เดินทางนะฮะ
21-21730-38.wav	ก็คือนายวิชิตนะครับบอกกับคุณกิติศักดิ์ผู้สื่อข่าวของเรา
21-21731-50.wav	ที่ผ่านมาร้องเรียนเทศบาลจังหวัด
7-7348-47.wav	กลุ่มผู้โดยสารที่อ่าจะเดินทางต่อในตอนเช้านะฮะ
7-7350-0.wav	ก็เหมือนเดิมครับ77จังหวัดเขาก็เต็มที่กับการเอาเรื่องของจังหวัดมาปรับให้เป็นความอลังการ
7-7350-8.wav	แต่ว่าแต่ละจังหวัดเขาก็จะเอาอะไรดีของเขาเนี่ยมาจัดการให้กลายเป็นชุดนำเสนอให้ได้
7-7352-2.wav	แล้วก็ได้เห็นบรรยากาศของที่เขาจัดงานกันไปที่จังหวัดจันทบุรีนะคะ
7-7353-25.wav	ปากน้ำประแสที่อำเภอแกลงจังหวัดระยองนะคะ
7-7354-0.wav	วันเสาร์ที่ผ่านมานะคะทางเทศบาลตำบลหาดเจ้าสำราญจังหวัดเพชรบุรีค่ะ
21-21732-48.wav	หากินได้เพียงที่นี่ที่เดียวคือที่จังหวัดพะเยาคุณผู้ชม
7-7355-41.wav	แล้วก็มีคนที่เดินทางกลับจากต่างประเทศมา2ราย
7-7355-42.wav	แล้วก็มีคนที่สัมผัสกับคนที่เดินทางกลับจากต่างประเทศ1ราย
7-7355-77.wav	ยังเป็นกำลังใจให้กับทั้ง11จังหวัดนี้อยู่นะครับ
7-7355-93.wav	เป็นการเตรียมการในระดับจังหวัด
7-7356-100.wav	ท่าอากาศยานสุวรรณภูมิจังหวัดสมุทรปราการ
7-7357-19.wav	เลยอยากจะตอบแทนน้ำใจให้กับพี่น้องหลายจังหวัดที่เคยช่วยเหลือชาวจันทบุรีแบบไม่ทิ้งกันด้วย
21-21734-19.wav	กิโลเมตรที่46ในอำเภอบางปะกงจังหวัดฉะเชิงเทราครับ
7-7357-22.wav	ก็ถูกส่งต่อไปยังพื้นที่ที่ประสบภัยหลายๆพื้นที่หลายๆจังหวัด
7-7357-27.wav	นี่เป็นบรรยากาศเพียงแค่ส่วนหนึ่งจังหวัดหนึ่งพื้นที่หนึ่งเท่านั้น
21-21736-42.wav	ที่อำเภอตาคลีจังหวัดนครสวรรค์ท้องที่สภ.ตาคลี
21-21737-38.wav	ที่มีคนทักมาบอกบูมเหมือนกันว่าทำไมไม่เอาเพื่อนนางมาบ้าง
7-7357-5.wav	ไปกันที่ลานหน้าศาลากลางจังหวัดจันทบุรีค่ะ
21-21742-108.wav	ส่วนกรณีของจังหวัดปัตตานี
7-7358-12.wav	เป็นนักเรียนชั้นม3ของโรงเรียนเอกชนชื่อดังในจังหวัดพิษณุโลก
21-21742-10.wav	มันมีหลายตัวอย่างหลายจังหวัดแล้วนะฮะ
21-21742-112.wav	ซึ่งรวมถึงจังหวัดปัตตานีโรงพยาบาลปัตตานีด้วยนะครับ
7-7358-6.wav	ในโรงเรียนเอกชนชื่อดังในจังหวัดพิษณุโลกนะคะ
21-21742-143.wav	เรื่องของการจัดส่งที่น้อยกว่าจำนวนที่ทางจังหวัด
21-21742-30.wav	จังหวัดได้รับมาเพียง2160โดส
21-21742-92.wav	แห่งทั้ง77จังหวัดตั้งแต่3สิงหาคม
21-21742-98.wav	ในพื้นที่จังหวัดเชียงใหม่นะครับ
7-7359-0.wav	รวบผู้ต้องสงสัยนะคะที่ยิงนายกอบต.ไปตรวจค้นบ้าน
21-21743-11.wav	เพื่อให้ประชาชนและภาคธุรกิจไม่ต้องเสียเวลาและค่าใช้จ่ายในการเดินทางค่ะ
21-21743-2.wav	อยู่ที่จังหวัดมุกดาหารค่ะ
21-21743-41.wav	สามารถนำนิทานหุ่นมือเคลื่อนที่นี้ออกไปเดินทาง
7-7359-12.wav	นำกำลังมา300กว่านายกระจายกำลัง
7-7359-164.wav	ที่อำเภอองครักษ์จังหวัดนครนายก
21-21744-154.wav	มาเอาใจช่วยครอบครัวของน้องใสจากจังหวัดอุบลราชธานีจะสามารถคว้าทุนไปต่อชีวิตสูงสุดได้หรือไม่ในเกมต่อชีวิตช่วงหน้าครับ
7-7359-4.wav	ที่รถของนายกอบต.บังสมบูรณ์นี่ถูกยิง
21-21744-30.wav	เคยไปทำธุระที่สารกลางจังหวัดบ้างไหม
7-7359-50.wav	มีนายกอบต.คนปัจจุบันแล้วก็มีผู้ตายเนี้ย
7-7359-58.wav	เป็นอดีตนายกอบต.คนเก่า
21-21746-19.wav	ตรงนี้คือบ้านโพนทรายตำบลสำโรงจังหวัดมหาสารคาม
21-21746-25.wav	คนก่อเหตุชื่อว่านายวุฒิไกรอายุ35ปี
7-7359-79.wav	นายกคนปัจจุบันเนี้ยเขาตรวจสอบเรื่องราวของอดีตนายกคนเก่าหรือเปล่า
7-7359-7.wav	ทำให้คนขับรถกับรองนายกอบต.เสียชีวิต
7-7359-8.wav	ส่วนนายกอบต.เนี้ยได้รับบาดเจ็บแล้วที่ปรึกษาไม่เป็นอะไร
7-7361-18.wav	ที่จังหวัดนครราชสีมาเนี้ย
21-21749-12.wav	หลังจากนิวพร้อมมารดาเดินทางไปร่วมกิจกรรม7รอบคณะราช84ปี
7-7361-36.wav	ที่อำเภอเมืองจังหวัดนครราชสีมา
7-7364-27.wav	ของจังหวัดและส่งเสริมการท่องเที่ยว
21-21751-33.wav	การแก้ไขปัญหาในพื้นที่3จังหวัดชายแดนภาคใต้
21-21751-58.wav	ในพื้นที่3จังหวัดชายแดนภาคใต้เด่นชัดมากขึ้น
7-7364-32.wav	สาธิตการทำว่าวควายการโชว์ว่าวจากจังหวัดและประเทศต่าง
21-21751-60.wav	แต่โครงสร้างของ3จังหวัดชายแดนภาคใต้
21-21758-67.wav	เคยพูดสนับสนุนจังหวัดนครสวรรค์นะ
7-7369-30.wav	ร้านนี้เป็นสุดยอดของอาหารยำที่ในจังหวัดเลยเลยนะ
21-21759-12.wav	ซึ่งเป็นภรรยาของนายสุชาติผู้เสียชีวิต
21-21759-6.wav	ทางครอบครัวได้มีการตั้งศพของนายสุชาติผลเจริญอายุ38ปี
7-7372-20.wav	ในอำเภอศรีราชาจังหวัดชลบุรีครับตำรวจสภ.ศรีราชา
102-102022-326.wav	ที่จะฝากขังต่อศาลยื่นต่อศาลจังหวัด
7-7374-43.wav	ระมัดระวังเรื่องการเดินทางและดูแลสุขภาพด้วย
21-21764-100.wav	เมื่อวานก่อนคุณผู้ชมเดินทางไปหาสามีนะคะที่โรงพักพร้อมกับซื้อแกงเหลือง
21-21764-103.wav	อยู่กินกับนายสุวิทย์มากว่า3ปีรู้ดีว่าสามีไม่มีทาง
7-7376-14.wav	และร่วมกันปลอมและใช้ดวงตรารอยตราหรือแผ่นปะตรวจลงตราการเดินทางระหว่างประเทศ
21-21764-108.wav	ภรรยาของนายสุวิทย์บอกว่าวันเกิดเหตุก็คือวันที่
21-21764-109.wav	นายสุชาติเสียชีวิตเนี่ยสามีไปทำงานที่บริษัทกำจัดปลวกแห่งหนึ่ง
7-7378-2.wav	เป็นคลิปเหตุการณ์ชาวบ้านที่ตำบลประสาทอำเภอบ้านกรวดจังหวัดบุรีรัมย์ค่ะ
21-21764-113.wav	ไม่ได้ออกไปไหนทีนี้นายสุวิทย์บอกกับภรรยา
21-21764-115.wav	แล้วนายสุวิทย์ยังบอกกับภรรยาบอกว่าเราถูกซ้อมให้รับสารภาพ
21-21764-118.wav	ภรรยาของนายสุวิทย์ตั้งข้อสังเกตแบบนี้พี่เบิร์ตก๊อฟ
7-7381-9.wav	สดจากจังหวัดนครศรีธรรมราช
21-21764-21.wav	ชื่อจริงก็คือนายสุรชัยเริงสมุทรอายุ37ปีค่ะ
21-21764-51.wav	ก็คือนายสุวิทย์เริงสมุทรอายุ25ปีหรือว่าบังเลาะเนี่ยนะคะ
7-7384-102.wav	เอาละครับคุณผู้ชมครับเดินทางมาถึงช่วงสุดท้ายของตลอนข่าวในวันนี้แล้วนะครับ
21-21764-52.wav	ตำรวจบอกว่าบังเลาะเนี่ยเดินทางไปเองเลยนะ
21-21764-57.wav	นายสุวิทย์หรือว่าบังเลาะยอมรับสารภาพบอกว่า
7-7384-22.wav	ในพื้นที่ของจังหวัดสุราษฎร์ธานี
7-7384-3.wav	ติดตามได้นะครับจากรายงานไปกันที่จังหวัดสุราษฎร์ธานีครับ
7-7384-47.wav	จึงขอเข้าร่วมโครงการและฝึกฝนจนสามารถเป็นนายหนังตะลุง
7-7384-6.wav	อำเภอเมืองจังหวัดสุราษฎร์ธานีเรียกได้ว่าหาชมได้ยากเลยล่ะค่ะ
21-21764-65.wav	ไปขุดหลุมเพื่อฝังศพของนายสุชาติ
7-7384-75.wav	บ้านสายตรีพัฒนาตำบลบึงเจริญอำเภอบ้านกรวดจังหวัดบุรีรัมย์
21-21764-6.wav	เราเดินทางไปพูดคุยกับภรรยาของบังเลาะคนนี้แล้วนะคะคุณผู้ชม
7-7384-79.wav	กลายเป็นแหล่งท่องเที่ยวแห่งใหม่ของจังหวัดนะคะ
21-21764-85.wav	ก็เลยสั่งการให้พนักงานสอบสวนสภ.อ่าวนาง
21-21764-94.wav	บอกว่าตอนนี้ไม่กังวลเลยกรณีที่นายสูวิทย์รู้ว่า
7-7384-81.wav	ก็จะมีประชาชนและก็นักท่องเที่ยวจากหลายจังหวัดทั่วประเทศมารวมตัวกัน
21-21764-99.wav	ทีนี้มาดูฝั่งภรรยาของบังเลาะหน่อยภรรยาของนายสุวิทย์นะคะ
7-7384-94.wav	จึงพาญาติพี่น้องเดินทางมาดูกัน
7-7388-24.wav	ยังเผชิญกับความยากลำบากในการเดินทางนั้น
7-7389-31.wav	ตำบลกุตาไก้อำเภอปลาบากจังหวัดนครพนม
7-7389-50.wav	ความกับพนักงานสอบสวนสภ.กุตาไก้จังหวัดนครพนมเพื่อ
21-21770-25.wav	ซึ่งนายรังสรรค์สวมเสื้อวินเบอร์65ล่ะที่มีการออกหมายจับมาก่อนหน้านี้
7-7390-27.wav	เดินทางมาเที่ยวกำลังจะกลับกรุงเทพมหานครระหว่างขี่ลงเขาตามเส้นทางที่คุณผู้ชมเห็น
7-7396-4.wav	โรงพยาบาลท่าม่วงจังหวัดกาญจนบุรีนะคะ
21-21770-3.wav	ล่าสุดวันนี้ญาติเองก็เดินทางเข้าไปรับศพ
21-21770-77.wav	ก็เดินทางมาประชุมติดตามความคืบหน้าคดีนี้ด้วยตัวเอง
7-7397-34.wav	มันทำเกินไปหรือเปล่านี่เห็นไหมฮะจังหวัดตรงนี้นะฮะ
21-21772-27.wav	ที่บ้านท่าไม้แดงที่หมู่ที่3ตำบลวังหินอำเภอเมืองจังหวัดตากนะครับ
21-21772-50.wav	เขารู้เลยเพราะเขาดูข่าวโจรปล้นทองที่พื้นที่ของเขาคือจังหวัดตาก
7-7397-41.wav	ที่อำเภอเมืองจังหวัดระยองยังมีร่องรอยกระถางต้นไม้ที่แตกอยู่นะครับ
7-7400-122.wav	ราชการจังหวัดที่ท่านพูดถึงนะครับว่าขอกักตัวได้ไหม
21-21773-18.wav	ไปที่โรงเรียนดังกล่าวอยู่ในอำเภอสังขะของจังหวัดสุรินทร์
21-21773-4.wav	โรงเรียนแห่งหนึ่งที่จังหวัดสุรินทร์คุณผู้ชมลองดูภาพหน้าจอนะฮะ
21-21775-11.wav	นี่ค่ะมีนางรำสวยงามอ่อนช้อยขนาดนี้
7-7400-152.wav	โอเคชื่อบริษัทที่จังหวัดชลบุรีจริงนะครับขออนุญาตไม่เอ่ยไม่เอ่ยนามเพราะเขาไม่เกี่ยวข้องด้วย
21-21775-13.wav	ไปจนถึงนางรำสาวใหญ่ไปจนถึงนางรำสาวสวย
21-21775-16.wav	โดยเฉพาะนี่นางรำคนนี้คุณดูสวยไหม
21-21775-7.wav	ภายในพิธีนะคุณผู้ชมต้องบอกเลยว่าทางจังหวัดเนี่ย
21-21775-9.wav	มีการนำเหล่าบรรดานางรำกว่า672ชีวิต
21-21776-49.wav	ส่วนที่จังหวัดนราธิวาสนะครับ
7-7400-155.wav	เดินทางเข้ามา1กุมภาฯท่านละนึกภาพสิครับว่ากี่เดือนนะครับทุกอย่างขั้นตอนการเนมลิสที่เข้ามาก็มาจากทางต่างประเทศ
21-21779-18.wav	เพราะต้องการจะเดินทางให้ถึงพระบรมมหาราชวัง
21-21779-2.wav	ตอนนี้เป็นเวลากว่า12ชั่วโมงแล้วค่ะที่ลุงปานเดินทางด้วยรถสามล้อพระราชทาน
7-7400-195.wav	ผมเรียนนะครับว่าแล้วไม่ใช่นายกรัฐมนตรีที่ชื่อพลเอก
21-21779-31.wav	และยืนยันจะคอยดูแลตลอดการเดินทาง
7-7400-216.wav	มีตั้งสมาชิกตั้งหลายล้านคนมอบดอกไม้ขอบคุณท่านนายกรัฐมนตรี
21-21780-510.wav	ก็ได้เดินทางไปต้อนรับการเปิดเหมืองการผลิตทองคำ
7-7401-2.wav	ปริมาณน้ำเนี่ยทะลักเข้าท่วมบ้านที่จังหวัดสระบุรีแล้ว
7-7403-10.wav	เขาก็เลยเป็นผู้ป่วยคนแรกของจังหวัดอุบล
7-7403-29.wav	แถวบางแสนแล้วก็เดินทางไปที่จังหวัดอุบลราชธานี
7-7403-35.wav	และหลังจากนั้นค่ะเดินทางมายังสนามบินดอนเมือง
21-21783-0.wav	คุณผู้ชมครับเรามาดูรายละเอียดในรายจังหวัด
7-7404-11.wav	ซึ่งจะใช้กำลังตำรวจจราจรจากกองบังคับการตำรวจจราจร50นายด้วยกัน
7-7406-124.wav	ได้รับการปล่อยตัวจากเรือนจำกลางนะครับจังหวัดสมุทรปราการเรียบร้อยแล้วนะครับ
21-21783-3.wav	หายป่วยแล้วทั้งสองรายทางจังหวัด
7-7406-196.wav	ปั๊มปตท.ที่จังหวัดระนองนะ
21-21783-40.wav	สาธารณสุขจังหวัดได้ออกมายืนยันว่าผู้ป่วยติดเชื้อโควิด2ราย
7-7406-208.wav	เลยคิดลงมือหลังจากที่ได้หลบหนีไปยังจังหวัดระนอง
21-21783-43.wav	ชาวจังหวัดศรีสงครามที่เข้ารับการตรวจรักษาตัว
7-7407-20.wav	ตำบลสำโรงเหนือจังหวัดสมุทรปราการครับอืม
21-21783-58.wav	สำหรับคำสั่งปิดการเข้าออกระหว่างจังหวัด
21-21783-6.wav	แล้วก็ไปดูอีกจังหวัดก็คือที่พังงา
21-21785-30.wav	อยู่ที่ถนนนครสวรรค์จังหวัดมหาสารคามค่ะ
21-21785-3.wav	มานี่เขาปิ้งกันเป็นแผงแบบนี้เลยค่ะครับที่นี่นะคะอยู่ที่จังหวัดมหาสารคาม
7-7411-20.wav	แล้วการเดินทางเป็นอะไรที่ไม่น่าเบื่อ
21-21785-41.wav	เรากินอิ่มแล้วเราก็จะได้รู้ว่าเราจะต้องเดินทางไปที่ไหนบ้าง
7-7411-25.wav	กับจังหวัดที่เรียกว่ามีแบบประวัติศาสตร์แบบของประเทศเราแบบสุดๆเลย
7-7411-33.wav	ฝากไว้ด้วยนะคะกับจังหวัดพระนครศรีอยุธยาค่ะ
7-7411-9.wav	นั่นก็คือจังหวัดพระนครศรีอยุธยานั่นเองค่ะ
7-7412-13.wav	ดังนั้นก็ตามใครที่จะเดินทางไปท่องเที่ยวจึงต้องตรวจสอบสภาพอากาศต่อเนื่องเป็นประจำสม่ำเสมอ
7-7414-0.wav	ก็ลงพื้นที่ที่จังหวัดหนองบัวลําภูนะคะ
21-21788-11.wav	อำเภอบ้านบึงจังหวัดชลบุรีนะคะ
21-21789-14.wav	มาจากหนึ่งในแนวทางแก้ไขปัญหาจังหวัดชายแดนภาคใต้
7-7414-11.wav	ซึ่งรองผบ.ตร.บอกว่าก็มีการระดมพนักงานสอบสวนมาจากทุกจังหวัดเลยนะคะ
21-21789-21.wav	คือศูนย์อำนวยการบริหารจังหวัดชายแดนภาคใต้
7-7414-134.wav	ก่อนเปิดเผยว่าสั่งการให้ฝ่ายปกครองภายใต้การนำของผู้ว่าแต่ละจังหวัด
21-21789-33.wav	พร้อมกับแผนนโยบายในการแก้ไขปัญหาจังหวัดชายแดนภาคใต้
